timestamp,phase,queue_length,cpu_util,mem_util,avg_latency_ms,io_write_ops,os_cpu_percent,os_mem_used_percent,gc_time_rate,write_queue_size,batch_size,poll_interval,queue_exhausted
2026-03-28T10:32:07.454309,vary_both,12163,20.486487768866535,46,36419.39299999999,84.87259218530421,22,90,0.0,0,10,127,False
2026-03-28T10:32:08.476640,vary_both,11763,28.3386836022602,51,37440.393,54.722975231950734,28,90,0.0,0,10,127,False
2026-03-28T10:32:09.527183,vary_both,11763,24.749239096170392,58,38453.461,134.2170274061548,26,90,0.0,0,10,127,False
2026-03-28T10:32:10.558469,vary_both,11763,27.15018443735279,62,39473.935999999994,59.148616095661446,26,90,0.0,0,10,127,False
2026-03-28T10:32:11.607883,vary_both,11763,26.091955045224115,69,40632.99300000001,117.89698205619784,25,90,0.0,0,10,127,False
2026-03-28T10:32:12.634988,vary_both,11763,31.709166084771578,73,41642.82199999999,114.3451746693278,33,90,0.0,0,10,127,False
2026-03-28T10:32:13.653479,vary_both,11373,51.987239514940676,23,42640.969999999994,82.39487017462295,53,90,7.8471304928212335,0,10,127,False
2026-03-28T10:32:14.678142,vary_both,11373,36.109274420879494,29,43644.424,59.53150647766619,43,90,0.0,0,10,127,False
2026-03-28T10:32:15.713788,vary_both,11373,28.939673135571002,34,44662.732,179.42597344054022,30,90,0.0,0,10,127,False
2026-03-28T10:32:16.737156,vary_both,11373,42.017714272667845,40,45680.255000000005,54.7207441690558,39,90,0.0,0,10,127,False
2026-03-28T10:32:17.776679,vary_both,11373,60.70714695802785,46,46710.422000000006,78.05204608889294,63,90,0.0,0,10,127,False
2026-03-28T10:32:18.805553,vary_both,10983,37.878010736952085,52,47795.646,54.388938494085046,38,90,0.0,0,10,127,False
2026-03-28T10:32:19.834167,vary_both,10983,29.180324675415026,58,48947.076,117.69397619084062,31,90,0.0,0,10,127,False
2026-03-28T10:32:20.860954,vary_both,10983,29.20224605669448,64,49967.01500000001,90.52696277575289,29,90,0.0,0,10,127,False
2026-03-28T10:32:21.882122,vary_both,10983,46.052210120669265,68,50988.545,89.16491746767879,43,90,0.0,0,10,127,False
2026-03-28T10:32:22.907249,vary_both,10983,29.25091289150655,75,52017.892,54.601704064145565,29,90,0.0,0,10,127,False
2026-03-28T10:32:23.957523,vary_both,10583,86.55352652833159,29,53042.53000000001,106.52741726563889,64,90,7.609101233259921,0,10,127,False
2026-03-28T10:32:25.027467,vary_both,10583,41.736966156171704,34,54243.106000000014,88.32706791189825,39,90,0.0,0,10,127,False
2026-03-28T10:32:26.055538,vary_both,10583,29.032845416338617,40,55197.772,112.38520806324627,31,90,0.0,0,10,127,False
2026-03-28T10:32:27.093756,vary_both,10583,21.190232090949635,46,56214.637,74.16581231832372,21,90,0.0,0,10,127,False
2026-03-28T10:32:28.137373,vary_both,10583,29.732817356080787,52,57237.45900000002,61.38388099319904,31,90,0.0,0,10,127,False
2026-03-28T10:32:29.179228,vary_both,10183,22.074218384421258,59,58249.115000000005,65.26290652785414,22,90,0.0,0,10,127,False
2026-03-28T10:32:30.203555,vary_both,10183,18.566157089159834,62,59267.272,96.7394500961486,19,90,0.0,0,10,127,False
2026-03-28T10:32:31.232356,vary_both,10183,25.250755888614272,70,60418.205,55.35742637119283,23,90,0.0,0,10,127,False
2026-03-28T10:32:32.264056,vary_both,10183,21.354221624129714,76,61303.53199999999,54.356200497784734,21,90,0.0,0,10,127,False
2026-03-28T10:32:33.286892,vary_both,10183,60.52898105947134,23,62324.248999999996,116.17659267866274,62,90,5.857643328335937,0,10,127,False
2026-03-28T10:32:34.336453,vary_both,9783,24.795879021870242,29,63469.053,58.174946935926336,30,90,0.0,0,10,127,False
2026-03-28T10:32:35.490911,vary_both,9783,24.32336762250457,34,64610.40699999999,55.45727817931042,26,90,0.0,0,10,127,False
2026-03-28T10:32:36.523526,vary_both,9783,22.609865649361417,41,65629.18000000002,104.35322607397579,26,90,0.0,0,10,127,False
2026-03-28T10:32:37.584604,vary_both_settle,9783,28.595246151954694,47,66647.25300000001,53.3777928169821,26,90,0.0,0,10,127,False
2026-03-28T10:32:38.617692,vary_both_settle,9783,45.43907510630956,53,67662.38399999999,54.905549086790714,48,90,0.0,0,10,127,False
2026-03-28T10:32:39.654437,vary_both_settle,9383,19.328531965226833,58,68679.26800000001,138.19900355137185,21,90,0.0,0,10,127,False
2026-03-28T10:32:40.682849,vary_both_settle,9383,29.114589141984766,65,69702.55000000002,54.34723306503823,29,90,0.0,0,10,127,False
2026-03-28T10:32:41.709864,vary_both_settle,9383,21.420254866494084,70,70544.59400000001,61.33982075405123,21,90,0.0,0,10,127,False
2026-03-28T10:32:42.733418,vary_both_settle,9383,24.456902527473247,19,71563.314,55.761737762639,23,90,5.869656606593579,0,10,127,False
2026-03-28T10:32:43.777051,vary_both_settle,9383,25.825846551706444,25,72576.36600000001,57.39077011490321,27,90,0.0,0,10,127,False
2026-03-28T10:32:44.816143,vary_both_settle,8983,22.16742358857273,30,73594.548,60.71946461217748,27,90,0.0,0,10,127,False
2026-03-28T10:32:45.839625,vary_both_settle,8983,18.582227028761352,36,74613.03799999999,92.91113514380677,20,90,0.0,0,10,127,False
2026-03-28T10:32:46.865668,vary_both_settle,8983,23.390703510581936,42,75631.57400000001,54.578308191357856,23,90,0.0,0,10,127,False
2026-03-28T10:32:56.597812,vary_both,12328,0.0,53,76657.924,0.0,1,90,0.0,0,10,146,False
2026-03-28T10:32:57.618075,vary_both,12328,0.9814527302368256,53,5464.9619999999995,217.88250611257527,1,90,0.0,0,10,146,False
2026-03-28T10:32:58.638319,vary_both,12328,27.434564503883664,60,6490.317000000001,53.889323132628626,26,90,0.0,0,10,146,False
2026-03-28T10:32:59.671058,vary_both,12328,42.60473019144606,65,7510.331,53.255912739307576,41,90,0.0,0,10,146,False
2026-03-28T10:33:00.716222,vary_both,12328,20.09282717939956,69,8534.290000000003,102.37773848551204,20,90,0.0,0,10,146,False
