timestamp,controller_mode,load_pattern,trial_num,elapsed_sec,queue_length,cpu_util,container_mem_pct,io_write_ops,indexing_time_rate,os_cpu_percent,os_mem_used_percent,batch_size,poll_interval_ms,inv_poll_interval,messages_consumed,messages_indexed,cycle_duration_ms,avg_latency_ms,injection_rate,total_injected
2026-04-22T23:40:54.033221,static,step,1,13.7,2247,16.45473038633667,84.27810668945312,87.11327851590003,56.139668376913356,19,88,250,200,5.0,250,250,29.379844665527344,771.7854559999968,1000,12700
2026-04-22T23:40:55.068963,static,step,1,14.7,3247,33.07516124004542,84.29031372070312,44.74874756006145,62.2591270400855,45,88,250,200,5.0,250,250,33.71930122375488,715.6600159999962,1000,13600
2026-04-22T23:40:56.113047,static,step,1,15.8,4147,17.21927300303913,84.29031372070312,52.614445287064015,53.571071565010634,18,88,250,200,5.0,250,250,30.984878540039062,660.0770279999999,1000,14600
2026-04-22T23:40:57.165737,static,step,1,16.8,241,28.9131803479992,84.35859680175781,53.0074973046652,78.06558693959785,27,88,250,200,5.0,250,250,35.33339500427246,670.6606679999946,1000,15600
2026-04-22T23:40:58.208042,static,step,1,17.9,1241,37.83384891821887,84.35859680175781,43.5089262559517,66.20923560688303,40,88,250,200,5.0,250,250,47.52063751220703,620.7672880000019,1000,16500
2026-04-22T23:40:59.260196,static,step,1,18.9,2141,23.79627597685313,84.30519104003906,47.59255195370626,54.25550922722514,24,88,250,200,5.0,250,250,28.715848922729492,560.1718479999979,1000,17500
2026-04-22T23:41:00.282903,static,step,1,20.0,3141,18.40155411042395,84.34524536132812,44.551131004184306,48.425142395852504,20,88,250,200,5.0,250,250,39.45350646972656,604.508336000003,1000,18400
2026-04-22T23:41:01.325766,static,step,1,21.0,4141,16.549986630618854,84.33990478515625,44.78231676520396,53.54407439317865,16,88,250,200,5.0,250,250,31.816959381103516,528.103051999999,1000,19400
2026-04-22T23:41:02.369183,static,step,1,22.0,146,26.66182469699663,84.33990478515625,51.41923334420779,60.941313593135156,25,88,250,200,5.0,250,250,30.45964241027832,476.4795040000027,1000,20400
2026-04-22T23:41:03.399983,static,step,1,23.1,1146,19.270600451176872,84.33074951171875,44.32238103770681,60.70239142120715,20,88,250,200,5.0,250,250,48.03109169006348,503.1575439999978,1000,21300
2026-04-22T23:41:04.475815,static,step,1,24.1,1807,30.25932741182555,84.33456420898438,42.55217917287968,54.84503093393381,29,88,250,200,5.0,250,250,296.08869552612305,482.1502239999973,1000,22300
2026-04-22T23:41:05.508098,static,step,1,25.2,2646,15.220767002651147,84.3597412109375,44.711003070287745,39.003215444293566,20,88,250,200,5.0,250,250,24.450302124023438,761.1686359999989,1000,23300
2026-04-22T23:41:06.581908,static,step,1,26.2,3646,60.23974135340641,84.4482421875,49.88603580828968,91.30085798875659,58,89,250,200,5.0,249,250,299.1023063659668,841.486904000001,1000,24200
2026-04-22T23:41:07.671723,static,step,1,27.3,610,93.9827264201451,84.4482421875,47.44759003735481,347.6448423890804,100,90,250,200,5.0,250,250,63.78626823425293,925.9390639999993,1000,25200
2026-04-22T23:41:08.728141,static,step,1,28.4,1738,96.15279162169622,84.42802429199219,145.1907153487613,82.69140079465875,100,90,250,200,5.0,250,250,45.845985412597656,843.6187479999998,1000,26200
2026-04-22T23:41:09.772721,static,step,1,29.4,2738,25.313084274046727,84.42878723144531,45.93856034919591,45.93856034919591,26,90,250,200,5.0,250,250,35.45117378234863,742.231048,1000,27200
2026-04-22T23:41:10.840693,static,step,1,30.5,3638,15.302142974735874,84.43107604980469,46.862812860128614,51.644732539733575,20,90,250,200,5.0,250,250,63.48752975463867,671.7186479999957,0,27700
2026-04-22T23:41:11.914517,static,step,1,31.6,3638,18.571990915704593,84.43107604980469,24.143588190415972,9.285995457852296,17,90,250,200,5.0,0,243,515.4862403869629,1161.8895843621376,0,27700
2026-04-22T23:41:12.966856,static,step,1,32.6,0,1.8697931050469834,84.41696166992188,0.0,0.0,2,90,250,200,5.0,0,243,515.5582427978516,1161.8895843621376,0,27700
2026-04-22T23:41:13.999884,static,step,1,33.7,0,0.967740402263804,84.41696166992188,0.0,0.0,1,90,250,200,5.0,0,243,513.9448642730713,1161.8895843621376,0,27700
2026-04-22T23:41:15.068374,static,step,1,34.7,0,1.9116288937671242,84.417724609375,0.0,0.0,8,90,250,200,5.0,0,243,513.1645202636719,1161.8895843621376,0,27700
2026-04-22T23:41:16.125471,static,step,1,35.8,0,0.9327951357614495,84.442138671875,0.0,0.0,1,90,250,200,5.0,0,243,515.0415897369385,1161.8895843621376,0,27700
2026-04-22T23:41:17.197171,static,step,1,36.8,0,2.8343926432771513,84.38262939453125,10.392773025349554,0.0,2,90,250,200,5.0,0,243,527.9223918914795,1161.8895843621376,0,27700
2026-04-22T23:41:18.251593,static,step,1,37.9,0,0.9359926929128798,84.38262939453125,40.24768579525383,0.0,2,90,250,200,5.0,0,243,515.7251358032227,1161.8895843621376,0,27700
2026-04-22T23:41:19.323154,static,step,1,39.0,0,0.9461197465286644,84.38186645507812,0.0,0.0,1,90,250,200,5.0,0,243,513.404369354248,1161.8895843621376,0,27700
2026-04-22T23:41:34.184305,rule_based,step,1,0.0,0,3.4697147867880784,84.33761596679688,3.4697147867880784,0.0,2,90,250,200,5.0,0,243,524.1084098815918,1161.8895843621376,1000,100
2026-04-22T23:41:35.238052,rule_based,step,1,1.0,242,5.652361819270946,84.33837890625,32.03005030920203,8.47854272890642,8,90,250,200,5.0,89,13,496.7687129974365,541.9979999999998,1000,1000
2026-04-22T23:41:36.318446,rule_based,step,1,2.1,1600,33.08208784022232,84.34104919433594,45.369720466590614,80.34221332625422,35,90,200,200,5.0,200,250,33.210039138793945,872.8929280000056,1000,2000
2026-04-22T23:41:37.361488,rule_based,step,1,3.2,2500,31.206549559087982,84.34867858886719,54.84787498263948,45.391344813218886,30,90,150,200,5.0,150,200,30.363082885742188,785.7567299999989,1000,3000
2026-04-22T23:41:38.416097,rule_based,step,1,4.2,3500,22.073733492864463,84.34867858886719,66.22120047859337,33.5904640108807,21,91,150,200,5.0,150,150,13.149023056030273,1007.8475266666668,1000,4000
2026-04-22T23:41:39.475097,rule_based,step,1,5.3,1359,14.253411871318534,84.38339233398438,56.063420027186226,24.705913910285457,15,91,50,200,5.0,50,100,12.336492538452148,1466.8434800000014,1000,4900
2026-04-22T23:41:40.539600,rule_based,step,1,6.3,2259,18.620744154247078,84.36393737792969,87.51749752496127,20.482818569671785,18,91,3,200,5.0,3,50,15.72871208190918,2191.0489999999995,1000,5900
