timestamp,phase,queue_length,cpu_util,mem_util,avg_latency_ms,io_write_ops,os_cpu_percent,os_mem_used_percent,gc_time_rate,write_queue_size,container_mem_pct,batch_size,poll_interval,queue_exhausted
2026-04-20T11:50:33.093548,vary_both,482266,67.05188021748901,51,52841.765554025755,56.736206337875316,77,88,6.017476429774655,0,81.90956115722656,2036,690,False
2026-04-20T11:50:34.242236,vary_both,482266,95.15323450418481,52,53439.99300000064,71.15061679141746,86,88,6.000654428191835,0,81.90956115722656,2036,690,False
2026-04-20T11:50:35.372711,vary_both,482266,90.99470790805442,59,54922.16599999793,68.46268499748857,87,89,5.199697594745967,0,81.927490234375,2036,690,False
2026-04-20T11:50:36.571723,vary_both,482266,99.30235468285721,21,55865.283999998515,47.52933215589747,100,90,11.882333038974368,0,81.96983337402344,2036,690,False
2026-04-20T11:50:37.669463,vary_both,465978,102.26380208201967,69,56416.78005108225,142.81668911454472,97,91,6.171091504949463,0,81.96983337402344,2036,690,False
2026-04-20T11:50:38.816592,vary_both,465978,95.05309530587071,49,57248.07400000075,121.70349585891857,97,90,4.4417334255079775,0,82.04879760742188,2036,690,False
2026-04-20T11:50:39.956902,vary_both,465978,79.03248438087857,50,59088.85400000135,78.15434566553547,82,89,7.025109722744761,0,81.98890686035156,2036,690,False
2026-04-20T11:50:41.072042,vary_both,465978,86.51832044390542,68,59834.517000001506,74.15856038049036,82,90,3.5313600181185882,0,81.99882507324219,2036,690,False
2026-04-20T11:50:42.186926,vary_both,465978,77.08192265988923,70,61039.30799999858,82.52299955352848,82,90,5.441076893639241,0,81.99882507324219,2036,690,False
2026-04-20T11:50:43.342744,vary_both,449690,92.9211282438611,22,62099.29099999744,100.6645555975162,97,91,10.324569804873455,0,82.04574584960938,2036,690,False
2026-04-20T11:50:44.481810,vary_both,449690,109.27385352751156,67,62761.60627701254,51.949864791767794,100,92,4.478436619979982,0,82.13043212890625,2036,690,False
2026-04-20T11:50:45.679285,vary_both,449690,98.27084933688235,48,63384.834999997256,40.31624588179789,100,93,5.039530735224736,0,82.06977844238281,2036,690,False
2026-04-20T11:50:46.857000,vary_both,449690,81.27096468241903,34,65117.03243811656,158.3527043812082,88,90,4.189224983629847,0,82.06977844238281,2036,690,False
2026-04-20T11:50:47.980600,vary_both,449690,81.32685504410875,45,66018.22276424344,79.57789041950426,72,90,4.372411561511223,0,81.9427490234375,2036,690,False
2026-04-20T11:50:49.125287,vary_both,433402,51.29516559148829,31,66986.05400000192,43.19592891914803,51,91,6.299406300709088,0,81.96067810058594,2036,690,False
2026-04-20T11:50:50.243645,vary_both,433402,53.74782138352144,77,68007.40199999844,54.61472172841695,57,91,0.0,0,81.95838928222656,2036,690,False
2026-04-20T11:50:51.384626,vary_both,433402,65.01035123538784,57,68609.76428487482,56.9953764255455,60,92,4.452763783245742,0,82.01026916503906,2036,690,False
2026-04-20T11:50:52.552183,vary_both,433402,92.29602547374101,29,69918.72900000148,76.91335456145083,100,93,11.964299598447909,0,82.05680847167969,2036,690,False
2026-04-20T11:50:53.676126,vary_both,433402,97.61762606671839,61,69918.72900000148,49.24853206969576,92,94,5.276628436038831,0,82.05680847167969,2036,690,False
2026-04-20T11:50:54.801639,vary_both,417114,95.58070371299576,51,71136.83400000194,166.81537912173786,95,91,6.3119332640657575,0,82.1075439453125,2036,690,False
2026-04-20T11:50:55.910234,vary_both,417114,44.37302205773915,33,72621.19397642335,55.91000779275132,46,91,3.549841764619132,0,82.1075439453125,2036,690,False
2026-04-20T11:50:57.054567,vary_both,417114,50.78700967474477,21,73092.93299999855,57.02401086287133,52,92,5.346001018394188,0,82.02629089355469,2036,690,False
2026-04-20T11:50:58.196319,vary_both,417114,68.82869621609406,69,74330.09643418812,67.957446896903,66,92,0.0,0,82.00874328613281,2036,690,False
2026-04-20T11:50:59.283232,vary_both,400826,56.524202794881184,55,75545.63824754457,55.62699322670847,57,92,5.383257409036303,0,82.00874328613281,2036,690,False
2026-04-20T11:51:00.454292,vary_both,400826,59.54280837503789,41,76092.08799999957,53.4134016305487,61,93,4.378147674635139,0,82.06939697265625,2036,690,False
2026-04-20T11:51:01.558047,vary_both,400826,88.53151646293608,59,77324.16876031656,145.76401195412708,83,93,6.259804194349016,0,82.10029602050781,2036,690,False
2026-04-20T11:51:02.652014,vary_both,400826,40.0155196993893,35,77895.8719999992,49.109955994705054,49,93,4.547218147657875,0,82.10029602050781,2036,690,False
2026-04-20T11:51:03.779158,vary_both,400826,50.81356383945338,27,79062.43299999853,62.40262225897783,47,93,4.457330161355559,0,82.09877014160156,2036,690,False
2026-04-20T11:51:04.885108,vary_both,384538,36.234283363263614,56,80082.61628094557,47.104568372242696,39,94,0.0,0,82.09800720214844,2036,690,False
2026-04-20T11:51:06.009028,vary_both,384538,95.05419460662281,29,80692.37899999892,109.40199756611304,97,94,9.864114534649536,0,82.09800720214844,2036,690,False
2026-04-20T11:51:07.141487,vary_both,384538,49.06951010090459,77,81701.8510000012,72.72802389955501,50,94,3.5049650072074705,0,82.1319580078125,2036,690,False
2026-04-20T11:51:08.274430,vary_both,384538,36.320839766403004,50,82746.20667779948,35.434965625759034,35,94,0.0,0,82.09266662597656,2036,690,False
2026-04-20T11:51:09.399070,vary_both,384538,59.55373811969985,40,83416.2039999984,62.22032340864163,60,94,19.554958785573085,0,82.13691711425781,2036,690,False
